market_name,city,Geography,state
,Long Beach,,MS
,Long Island City,Queens County (NY),NY
,Long Island City,,NY
,Longmont,,CO
,Longview,Gregg County (TX),TX
,Longview,,TX
,Longview,,WA
,Longwood,,FL
,Lorain,,OH
,Lordsburg,,NM
,Lorton,"Fairfax, Fairfax City + Falls Church (VA)",VA
,Los Alamos,,NM
,Los Angeles,Los Angeles County (CA),CA
,Los Angeles,,CA
,Louisville,Jefferson County (KY),KY
,Louisville,,CO
,Louisville,,KY
,Loveland,,CO
,Lubbock,Lubbock County (TX),TX
,Lubbock,,TX
,Lucerne,,CA
,Ludlow,,MA
,Ludlow,,VT
,Lufkin,,TX
,Lugoff,,SC
,Luling,St. Charles Parish (LA),LA
,Luling,,TX
,Lumberton,Robeson County (NC),NC
,Lumberton,,NC
,Lumberton,,TX
,Lutz,,FL
,Lynchburg,,VA
,Lynden,,WA
,Lynnwood,,WA
,Lynwood,,CA
,MEADVILLE,,PA
,MONTEAGLE,,TN
,MURFREESBORO,,TN
,Macclenny,Baker County (FL),FL
,Mackinaw City,,MI
,Macomb,,IL
,Macon,Bibb County (GA),GA
,Macon,,GA
,Madeira Beach,,FL
,Madera,Madera County (CA),CA
,Madera,,CA
,Madison,Dane County (WI),WI
,Madison,Morgan County (GA),GA
,Madison,,AL
,Madison,,FL
,Madison,,OH
,Madison,,SD
,Madison,,TN
,Madison,,WI
,Madison Heights,,MI
,Madisonville,,KY
,Madisonville,,TX
,Magee,,MS
,Maggie Valley,,NC
,Mahwah,,NJ
,Malta,,NY
,Malvern,,PA
,Mammoth Lakes,,CA
,Manchester,,CT
,Manchester,,NH
,Manchester,,TN
,Manchester,,VT
,Manchester Center,,VT
,Mandan,,ND
,Manhattan,,KS
,Manhattan Beach,,CA
,Manheim,,PA
,Manistee,,MI
,Manitou Springs,El Paso County (CO),CO
,Mankato,,MN
,Manning,,SC
,Manor,,TX
,Mansfield,,LA
,Mansfield,,OH
,Manteca,,CA
,Manteno,,IL
,Manvel,,TX
,Maple Grove,,MN
,Maple Heights,,OH
,Maple Shade,Burlington County (NJ),NJ
,Maple Shade,,NJ
,Maquoketa,,IA
,Marble Falls,,TX
,Marengo,,OH
,Marianna,,FL
,Marietta,,GA
,Marietta,,OH
,Marina,Monterey County (CA),CA
,Marineland,,FL
,Marinette,,WI
,Marion,Williamson County (IL),IL
,Marion,,IN
,Marion,,NC
,Marion,,OH
,Marion,,VA
,Markle,Wells County (IN),IN
,Markle,,IN
,Marlton,,NJ
,Marmora,Cape May County (NJ),NJ
,Marquette,,MI
,Marrero,,LA
,Mars,,PA
,Marshall,,AR
,Marshall,,TX
,Marshalltown,,IA
,Martinsburg,,WV
,Martinsville,,IN
,Martinsville,,VA
,Maryland Heights,St. Louis County (MO),MO
,Marysville,,OH
,Maryville,Madison County (IL),IL
,Maryville,Nodaway County (MO),MO
,Maryville,,MO
,Mascoutah,,IL
,Mason,,MI
,Mason,,OH
,Mason City,Cerro Gordo County (IA),IA
,Mason City,,IA
,Massapequa,,NY
,Matteson,,IL
,Maumee,,OH
,Maunaloa - Molokai,,HI
,Max Meadows,,VA
,Maywood,,NJ
,McAlester,,OK
,McAllen,,TX
,McComb,,MS
,McDonough,Henry County (GA),GA
,McDonough,,GA
,McGraw,,NY
,McKinney,,TX
,McMinnville,,TN
,McPherson,McPherson County (KS),KS
,McRae,,GA
,Mcalester,,OK
,Mccook,,NE
,Mcdermitt,,NV
,Mcdonough,,GA
,Mechanicsburg,,PA
,Mechanicsville,,VA
,Medford,,OR
,Media,Delaware County (PA),PA
,Medina,,OH
,Melbourne,,FL
,Melrose Park,Cook County (IL),IL
,Melvindale,Wayne County (MI),MI
,Memphis,Shelby County (TN),TN
,Memphis,,TN
,Mendenhall,Chester County (PA),PA
,Mendocino,,CA
,Mendon,,VT
,Mendota,,CA
,Menomonee Falls,,WI
,Menomonie,Dunn County (WI),WI
,Mentor,,OH
,Merced,,CA
,Meredith,,NH
,Meriden,,CT
,Meridian,,ID
,Meridian,,MS
,Merriam,Johnson County (KS),KS
,Merrillville,Lake County (IN),IN
,Merrillville,,IN
,Mesa,Maricopa County (AZ),AZ
,Mesa,,AZ
,Mesquite,Dallas County (TX),TX
,Mesquite,,TX
,Metairie,,LA
,Methuen,,MA
,Metropolis,,IL
,Metter,,GA
,Miami,Ottawa County (OK),OK
,Miami,,FL
,Miami Beach,,FL
,Miami Springs,,FL
,Michigan City,,IN
,Middleburg Heights,,OH
,Middlefield,,OH
,Middlesboro,,KY
,Middleton,,WI
,Middletown,Newport County (RI),RI
,Middletown,,DE
,Middletown,,NY
,Middletown,,OH
,Middletown,,PA
,Middletown,,RI
,Midland,Midland County (MI),MI
,Midland,,TX
,Midvale,,UT
,Midwest City,,OK
,Milaca,,MN
,Milan,,TN
,Miles City,Custer County (MT),MT
,Miles City,,MT
,Milesburg,Centre County (PA),PA
,Milford,Worcester County (MA),MA
,Milford,,CT
,Milford,,MA
,Milford,,PA
,Millbrae,,CA
,Millbrook,,AL
,Milledgeville,Baldwin County (GA),GA
,Millington,,TN
,Millinocket,,ME
,Millsboro,,DE
,Millville,,NJ
,Milpitas,,CA
,Milroy,,PA
,Milton,Santa Rosa County (FL),FL
,Milton,,VT
,Milton,,WA
,Milwaukee,Milwaukee County (WI),WI
,Milwaukee,,WI
,Mineral Wells,Palo Pinto County (TX),TX
,Mineral Wells,,TX
,Mineral Wells,,WV
,Minneapolis,,MN
,Minot,Ward County (ND),ND
,Minot,,ND
,Miramar Beach,,FL
,Mishawaka,,IN
,Mission,,TX
,Missoula,,MT
,Moab,Grand County (UT),UT
,Moab,,UT
,Mobile,Mobile County (AL),AL
,Mobile,,AL
,Mocksville,Davie County (NC),NC
,Modesto,Stanislaus County (CA),CA
,Modesto,,CA
,Moira,,NY
,Mojave,,CA
,Moline,,IL
,Monaca,,PA
,Monahans,,TX
,Moncks Corner,,SC
,Monett,,MO
,Monmouth Junction,,NJ
,Monroe,Butler County (OH),OH
,Monroe,Ouachita Parish (LA),LA
,Monroe,,LA
,Monroe,,MI
,Monroe,,NY
,Monroe,,OH
,Monroe City,,MO
,Monroeville,,AL
,Monrovia,,CA
,Mont Belvieu,,TX
,Monte Vista,Rio Grande County (CO),CO
,Monteagle,,TN
,Montebello,,CA
,Monterey,Monterey County (CA),CA
,Monterey,,CA
,Monterey Park,,CA
,Montgomery,Montgomery County (AL),AL
,Montgomery,,AL
,Monticello,,AR
,Monticello,,FL
,Monticello,,MN
,Monticello,,NY
,Montoursville,,PA
,Montrose,Montrose County (CO),CO
,Montrose,,CO
,Moon Township,,PA
,Moorefield,,WV
,Mooresville,Iredell County (NC),NC
,Mooresville,,NC
,Moorhead,,MN
,Morehead,,KY
,Morehead City,,NC
,Moreno Valley,,CA
,Morgan Hill,Santa Clara County (CA),CA
,Morgan Hill,,CA
,Morganton,,NC
,Morgantown,Monongalia County (WV),WV
,Morgantown,,WV
,Morris Plains,,NJ
,Morristown,,NJ
,Morrisville,,NC
,Morro Bay,San Luis Obispo County (CA),CA
,Morro Bay,,CA
,Morrow,,GA
,Morton,,IL
,Moss Point,,MS
,Motley,,MN
,Moultonborough,Carroll County (NH),NH
,Moultrie,,GA
,Moundsville,,WV
,Mount Arlington,,NJ
,Mount Clemens,,MI
,Mount Dora,,FL
,Mount Hope,,WV
,Mount Laurel,Burlington County (NJ),NJ
,Mount Laurel,,NJ
,Mount Olive,,NC
,Mount Pleasant,Charleston County (SC),SC
,Mount Pleasant,Henry County (IA),IA
,Mount Pleasant,,IA
,Mount Pleasant,,SC
,Mount Pleasant,,TX
,Mount Pocono,,PA
,Mount Shasta,,CA
,Mount Vernon,,IL
,Mount Vernon,,MO
,Mount Vernon,,NY
,Mountain City,,TN
,Mountain Grove,,MO
,Mountain Home,,ID
,Mountain View,Santa Clara County (CA),CA
,Mountain View,,AR
,Mountain View,,CA
,Mt. Juliet,,TN
,Mt. Vernon,,WA
,Mukwonago,Waukesha County (WI),WI
,Muncie,,IN
,Muncy,,PA
,Mundelein,,IL
,Munising,Alger County (MI),MI
,Munising,,MI
,Murfreesboro,,TN
,Murphy,,NC
,Murray,,UT
,Murrells Inlet,,SC
,Murrieta,,CA
,Muscatine,,IA
,Muscle Shoals,,AL
,Muskegon,,MI
,Muskogee,Muskogee County (OK),OK
,Muskogee,,OK
,Myrtle Beach,Horry County (SC),SC
,Myrtle Beach,,SC
,Mystic,New London County (CT),CT
,NORFOLK,,VA
,Nacogdoches,Nacogdoches County (TX),TX
,Nacogdoches,,TX
,Nags Head,Dare County (NC),NC
,Nags Head,,NC
,Nampa,,ID
,Nanuet,Rockland County (NY),NY
,Nanuet,,NY
,Napa,Napa County (CA),CA
,Napa,,CA
,Naples,Collier County (FL),FL
,Naples,,FL
,Napoleon,,OH
,Nashville,Davidson County (TN),TN
,Nashville,,TN
,Natchez,Adams County (MS),MS
,Natchez,,MS
,National City,San Diego County (CA),CA
,National City,,CA
,Naugatuck,,CT
,Navarre,,FL
,Nederland,,TX
,Needles,,CA
,Neenah,,WI
,Nelsonville,,OH
,Nephi,,UT
,Nevada,,MO
,New Albany,,IN
,New Albany,,MS
,New Albany,,OH
,New Ashford,Berkshire County (MA),MA
,New Ashford,,MA
,New Bedford,,MA
,New Berlin,,WI
,New Bern,,NC
,New Braunfels,,TX
,New Brunswick,,NJ
,New Buffalo,,MI
,New Caney,,TX
,New Castle,Garfield County (CO),CO
,New Castle,New Castle County (DE),DE
,New Castle,,DE
,New Castle,,IN
,New Castle,,PA
,New Cumberland,Cumberland County (PA),PA
,New Cumberland,,PA
,New Hampton,,IA
,New Haven,New Haven County (CT),CT
,New Haven,,CT
,New Haven,,IN
,New Orleans,Orleans Parish (LA),LA
,New Orleans,,LA
,New Philadelphia,,OH
,New Port Richey,,FL
,New Rochelle,,NY
,New Stanton,,PA
,New York,New York County (NY),NY
,New York,,NY
,New York City,,NY
,Newark,Wayne County (NY),NY
,Newark,,DE
,Newark,,NJ
,Newberry,Newberry County (SC),SC
,Newberry,,SC
,Newberry Park,,CA
,Newburgh,Orange County (NY),NY
,Newburgh,,NY
,Newington,,NH
,Newnan,,GA
,Newport,,RI
,Newport,,TN
,Newport News,Newport News city (VA),VA
,Newport News,,VA
,Newton,Harvey County (KS),KS
,Newton Falls,Trumbull County (OH),OH
,Newton Falls,,OH
,Niagara Falls,Niagara County (NY),NY
,Niagara Falls,,NY
,Nicholasville,,KY
,Niles,,MI
,Nitro,,WV
,Noblesville,Hamilton County (IN),IN
,Noblesville,,IN
,Nogales,,AZ
,Nokomis,,FL
,Norcross,,GA
,Norfolk,Norfolk city (VA),VA
,Norfolk,,NE
,Norfolk,,VA
,Norlina,,NC
,Norman,Cleveland County (OK),OK
,North Attleboro,,MA
,North Brunswick,,NJ
,North Charleston,Charleston County (SC),SC
,North Charleston,,SC
,North Chicago,,IL
,North Conway,,NH
,North Dartmouth,,MA
,North East,,MD
,North Huntingdon,,PA
,North Las Vegas,,NV
,North Lima,,OH
,North Little Rock,Pulaski County (AR),AR
,North Little Rock,,AR
,North Miami,,FL
,North Miami Beach,,FL
,North Myrtle Beach,Horry County (SC),SC
,North Myrtle Beach,,SC
,North Olmsted,,OH
,North Palm Beach,,FL
,North Palm Springs,,CA
,North Platte,Lincoln County (NE),NE
,North Platte,,NE
,North Richland Hills,,TX
,North Sioux City,,SD
,North Stonington,,CT
,North Towanda,,PA
,Northampton,Hampshire County (MA),MA
,Northborough,,MA
,Northglenn,,CO
,Northlake,,IL
,Northport,,AL
,Northwood,,OH
,Norton Shores,,MI
,Norwalk,Fairfield County (CT),CT
,Norwalk,Los Angeles County (CA),CA
,Norwalk,,CA
,Norwalk,,CT
,Norwalk,,IA
,Norwich,,VT
,Novato,,CA
,Novi,Oakland County (MI),MI
,O Fallon,St. Clair County (IL),IL
,O Fallon,,MO
,O'Fallon,St. Clair County (IL),IL
,O'Fallon,,IL
,O'Fallon,,MO
,ORLANDO,,FL
,ORMOND BEACH,,FL
,Oacoma,,SD
,Oak Creek,Milwaukee County (WI),WI
,Oak Creek,,WI
,Oak Grove,Christian County (KY),KY
,Oak Grove,,KY
,Oak Ridge,,TN
,Oakbrook Terrace,,IL
,Oakdale,,CA
,Oakdale,,PA
,Oakland,Alameda County (CA),CA
,Oakland,,CA
,Oakley,Contra Costa County (CA),CA
,Oakley,Logan County (KS),KS
,Oakley,,KS
,Obetz,Franklin County (OH),OH
,Ocala,Marion County (FL),FL
,Ocala,,FL
,Ocean City,Worcester County (MD),MD
,Ocean City,,MD
,Ocean Isle Beach,,NC
,Ocean Springs,,MS
,Oceanside,San Diego County (CA),CA
,Oceanside,,CA
,Ocoee,,FL
,Oconomowoc,,WI
,Oden,,IN
,Odessa,Ector County (TX),TX
,Odessa,,TX
,Ogallala,Keith County (NE),NE
,Ogallala,,NE
,Ogden,Weber County (UT),UT
,Ogden,,UT
,Ogdensburg,,NY
,Okeechobee,,FL
,Okemos,,MI
,Oklahoma City,Oklahoma County (OK),OK
,Oklahoma City,,OK
,Okmulgee,,OK
,Olathe,Johnson County (KS),KS
,Olathe,,KS
,Olean,,NY
,Olive Branch,,MS
,Olivia,,MN
,Olympia,,WA
,Omaha,Douglas County (NE),NE
,Omaha,,NE
,Onamia,,MN
,Oneonta,,NY
,Only,,TN
,Ontario,Malheur County (OR),OR
,Ontario,San Bernardino County (CA),CA
,Ontario,,CA
,Ooltewah,,TN
,Opelousas,,LA
,Orange,,CA
,Orange,,TX
,Orange Park,Clay County (FL),FL
,Orange Park,,FL
,Orangeburg,,SC
,Orem,,UT
,Orlando,Orange County (FL),FL
,Orlando,,FL
,Ormond Beach,,FL
,Oroville,,CA
,Orrville,,OH
,Osage Beach,,MO
,Osceola,,AR
,Oscoda,,MI
,Oshkosh,,WI
,Oskaloosa,Mahaska County (IA),IA
,Oskaloosa,,IA
,Osseo,,WI
,Ottertail,,MN
,Overland Park,Johnson County (KS),KS
,Overland Park,,KS
,Oviedo,,FL
,Owasso,,OK
,Owatonna,,MN
,Owego,,NY
,Owensboro,,KY
,Oxford,Calhoun County (AL),AL
,Oxford,,AL
,Oxford,,MS
,Oxnard,,CA
,Oxon Hill,Prince George's County (MD),MD
,Oxon Hill,,MD
,Ozark,Dale County (AL),AL
,Ozone Park,Queens County (NY),NY
,PENN HILLS,,PA
,PIGEON FORGE,,TN
,PINEVILLE,,NC
,Pacific Grove,,CA
,Pacifica,,CA
,Paducah,,KY
,Page,,AZ
,Pagosa Springs,Archuleta County (CO),CO
,Pahrump,,NV
,Palatine,Cook County (IL),IL
,Palatine Bridge,,NY
,Palestine,,TX
,Palm Bay,,FL
,Palm Beach Shores,,FL
,Palm City,,FL
,Palm Coast,,FL
,Palm Desert,,CA
,Palm Harbor,,FL
,Palm Springs,Riverside County (CA),CA
,Palm Springs,,CA
,Palmdale,,CA
,Palmetto,,FL
,Palo Alto,Santa Clara County (CA),CA
,Panama City,,FL
,Panama City Beach,,FL
,Parachute,Garfield County (CO),CO
,Paradise,Butte County (CA),CA
,Paramus,,NJ
,Paris,,TN
,Paris,,TX
,Park City,Sedgwick County (KS),KS
,Park City,,KS
,Park Rapids,,MN
,Parkersburg,,WV
,Parsippany,,NJ
,Pasadena,,CA
,Pasadena,,TX
,Pass Christian,,MS
,Patterson,,CA
,Paulsboro,,NJ
,Pawtucket,Providence County (RI),RI
,Paxinos,,PA
,Payson,,AZ
,Peabody,,MA
,Peachtree City,,GA
,Pearisburg,,VA
,Pearl,,MS
,Pearland,,TX
,Pearsall,,TX
,Pecos,,TX
,Peculiar,,MO
,Pelican Rapids,,MN
,Pella,,IA
,Pembroke Pines,,FL
,Pendleton,Umatilla County (OR),OR
,Pendleton,,IN
,Pendleton,,OR
,Pennsauken,,NJ
,Pensacola,Escambia County (FL),FL
,Pensacola,,FL
,Pensacola Beach,,FL
,Pentwater,,MI
,Peoria,,AZ
,Peoria,,IL
,Peosta,Dubuque County (IA),IA
,Perris,,CA
,Perry,Noble County (OK),OK
,Perry,,GA
,Perrysburg,Wood County (OH),OH
,Perrysburg,,OH
,Perryton,,TX
,Perryville,,MD
,Peru,,IL
,Petersburg,Dinwiddie + Col. Hts + Peters (VA),VA
,Petersburg,,VA
,Petoskey,Emmet County (MI),MI
,Petoskey,,MI
,Pewaukee,,WI
,Pharr,Hidalgo County (TX),TX
,Pharr,,TX
,Phenix City,Russell County (AL),AL
,Phenix City,,AL
,Philadelphia,,PA
,Phillipsburg,,NJ
,Phoenix,Maricopa County (AZ),AZ
,Phoenix,,AZ
,Picacho,,AZ
,Picayune,,MS
,Pico Rivera,Los Angeles County (CA),CA
,Pico Rivera,,CA
,Pigeon Forge,Sevier County (TN),TN
,Pigeon Forge,,TN
,Pikesville,,MD
,Piketon,,OH
,Pine Bluff,,AR
,Pine Brook,,NJ
,Pine Grove,Schuylkill County (PA),PA
,Pine Grove,,KY
,Pineville,,LA
,Pismo Beach,,CA
,Pittsburg,,KS
,Pittsburg,,TX
,Pittsburgh,Allegheny County (PA),PA
,Pittsburgh,,PA
,Pittsfield,,IL
,Pittsfield,,MA
,Pittston,Luzerne County (PA),PA
,Pittston,,PA
,Plainfield,Hendricks County (IN),IN
,Plainfield,,IN
,Plainview,,NY
,Plano,,TX
,Plantation,,FL
,Platte City,,MO
,Plattsburgh,,NY
,Pleasant Hill,,CA
,Plover,,WI
,Plymouth,Plymouth County (MA),MA
,Pocatello,,ID
,Poland,,OH
,Pomona,,CA
,Pompano Beach,,FL
,Ponca City,Kay County (OK),OK
,Ponca City,,OK
,Ponchatoula,,LA
,Pontiac,,IL
,Pontiac,,MI
,Pontoon Beach,,IL
,Pooler,,GA
,Port Allen,,LA
,Port Arthur,,TX
,Port Charlotte,,FL
,Port Clinton,,OH
,Port Hueneme,,CA
,Port Huron,,MI
,Port Jervis,,NY
,Port Orange,,FL
,Port Richey,,FL
,Port Saint Joe,,FL
,Portage,,IN
,Porterville,,CA
,Portland,Multnomah County (OR),OR
,Portland,Sumner County (TN),TN
,Portland,,ME
,Portland,,OR
,Portland,,TN
,Portland,,TX
,Portsmouth,Portsmouth city (VA),VA
,Portsmouth,,NH
,Portsmouth,,OH
,Portsmouth,,VA
,Pottstown,,PA
,Pottsville,,PA
,Poughkeepsie,,NY
,Powell,,OH
,Powell,,TN
,Prairie Du Chien,,WI
,Pratt,,KS
,Prattville,,AL
,Prescott,Yavapai County (AZ),AZ
,Prescott,,AR
,Prescott,,AZ
,Prescott Valley,,AZ
,Prestonsburg,Floyd County (KY),KY
,Prince George,,VA
,Princeton,,NJ
,Princeton,,WV
,Prineville,,OR
,Prospect Heights,,IL
,Prosser,,WA
,Providence,,RI
,Provo,Utah County (UT),UT
,Provo,,UT
,Pryor,,OK
,Pueblo,Pueblo County (CO),CO
,Pueblo,,CO
,Pulaski,,TN
,Pullman,,WA
,Punta Gorda,,FL
,Purvis,,MS
,Quakertown,,PA
,Quartzsite,,AZ
,Queens,,NY
,Quincy,Adams County (IL),IL
,Quincy,,IL
,Quincy,,MA
,Quincy,,WA
,ROCKAWAY,,NJ
,ROCKY MOUNT,,NC
,Racine,,WI
,Radcliff,,KY
,Raeford,,NC
,Rahway,,NJ
,Raleigh,Wake County (NC),NC
,Raleigh,,NC
,Rancho Cordova,,CA
,Rancho Palos Verdes,,CA
,Randolph,,MA
,Rapid City,Pennington County (SD),SD
,Rapid City,,SD
,Raritan,,NJ
,Rawlins,,WY
,Rayne,,LA
,Red Bluff,,CA
,Redding,,CA
,Redlands,,CA
,Redmond,,OR
,Redwood Falls,,MN
,Rehoboth Beach,,DE
,Reidsville,,GA
,Reidsville,,NC
,Reno,,NV
,Rensselaer,,NY
,Renton,King County (WA),WA
,Republic,,MO
,Revere,,MA
,Rialto,,CA
,Richardson,,TX
,Richburg,Chester County (SC),SC
,Richburg,,SC
,Richfield,,OH
,Richfield,,UT
,Richland,,WA
,Richland Hills,Tarrant County (TX),TX
,Richmond,Henrico County (VA),VA
,Richmond,,CA
,Richmond,,IN
,Richmond,,KY
,Richmond,,TX
,Richmond,,VA
,Richmond Hill,,GA
,Richmondville,,NY
,Ridgecrest,,CA
,Ridgefield,,WA
,Ridgeland,Jasper County (SC),SC
,Ridgeland,,MS
,Ridgeland,,SC
,Ridgewood,,NY
,Rifle,,CO
,Ringgold,,GA
,Ripley,,TN
,Ripon,Fond du Lac County (WI),WI
,Ripon,,CA
,Riverdale,,GA
,Riverhead,,NY
,Riverside,,CA
,Riviera Beach,,FL
,Roanoke,Roanoke city (VA),VA
,Roanoke,,TX
,Roanoke,,VA
,Roanoke Rapids,,NC
,Robinsonville,,MS
,Robstown,,TX
,Rochester,Olmsted County (MN),MN
,Rochester,,MN
,Rochester,,NY
,Rock Hill,,SC
,Rock Springs,,WY
,Rockdale,,TX
,Rockford,,IL
,Rockingham,Richmond County (NC),NC
,Rockingham,,NC
,Rockland,,MA
,Rocklin,,CA
,Rockville,Montgomery County (MD),MD
,Rockville,,MD
,Rockwall,,TX
,Rocky Hill,,CT
,Rocky Mount,Franklin County (VA),VA
,Rocky Mount,,NC
,Roebling,,NJ
,Rogers,,MN
,Rogersville,,TN
,Rohnert Park,,CA
,Rolling Meadows,,IL
,Rome,Floyd County (GA),GA
,Rome,Oneida County (NY),NY
,Rome,,GA
,Romulus,,MI
,Ronkonkoma,,NY
,Rootstown,,OH
,Roseburg,,OR
,Rosemead,Los Angeles County (CA),CA
,Rosemont,,IL
,Rosenberg,Fort Bend County (TX),TX
,Rosenberg,,TX
,Roseville,,CA
,Roseville,,MI
,Roseville,,MN
,Roslyn,,NY
,Roswell,,NM
,Rothschild,,WI
,Round Rock,,TX
,Rugby,,ND
,Runnemede,,NJ
,Russellville,,AL
,Russellville,,AR
,Ruston,,LA
,Ruther Glen,,VA
,SALISBURY,,NC
,SAN ANTONIO,,TX
,SANTA CRUZ,,CA
,SAVANNAH,,GA
,ST AUGUSTINE,,FL
,STATE COLLEGE,,PA
,Sacramento,,CA
,Safety Harbor,Pinellas County (FL),FL
,Safford,Graham County (AZ),AZ
,Safford,,AZ
,Saginaw,,MI
,Saint Albans,,VT
,Saint Augustine,St. Johns County (FL),FL
,Saint Augustine,,FL
,Saint Charles,,IL
,Saint Charles,,MO
,Saint Clairsville,Belmont County (OH),OH
,Saint Clairsville,,OH
,Saint Cloud,,FL
,Saint Cloud,,MN
,Saint George,Dorchester County (SC),SC
,Saint George,Washington County (UT),UT
,Saint George,,SC
,Saint George,,UT
,Saint Ignace,,MI
,Saint James,,MO
,Saint Joseph,,MI
,Saint Joseph,,MO
,Saint Louis,St. Louis County (MO),MO
,Saint Louis,,MO
,Saint Marys,Elk County (PA),PA
,Saint Marys,,PA
,Saint Paul,,MN
,Saint Pete Beach,,FL
,Saint Petersburg,,FL
,Saint Robert,,MO
,Saint Simons Island,,GA
,Salem,,OR
,Salem,,VA
,Salida,,CO
,Salina,Saline County (KS),KS
,Salina,,KS
,Salina,,UT
,Salinas,Monterey County (CA),CA
,Salinas,,CA
,Salisbury,,MD
,Salisbury,,NC
,Sallisaw,,OK
,Salt Lake City,Salt Lake County (UT),UT
,Salt Lake City,,UT
,San Angelo,Tom Green County (TX),TX
,San Angelo,,TX
,San Antonio,Bexar County (TX),TX
,San Antonio,,TX
,San Bernardino,,CA
,San Carlos,,CA
,San Clemente,,CA
,San Diego,San Diego County (CA),CA
,San Diego,,CA
,San Dimas,,CA
,San Francisco,San Francisco County (CA),CA
,San Francisco,,CA
,San Gabriel,,CA
,San Jose,,CA
,San Luis Obispo,,CA
,San Marcos,Hays County (TX),TX
,San Marcos,,CA
,San Marcos,,TX
,San Mateo,,CA
,San Pedro,,CA
,San Simeon,,CA
,Sand Springs,,OK
,Sandpoint,Bonner County (ID),ID
,Sandston,,VA
,Sandusky,Erie County (OH),OH
,Sandusky,,OH
,Sandy,,UT
,Sanford,,FL
,Sanford,,ME
,Sanford,,NC
,Sanger,,TX
,Santa Ana,Orange County (CA),CA
,Santa Barbara,Santa Barbara County (CA),CA
,Santa Barbara,,CA
,Santa Clara,Santa Clara County (CA),CA
,Santa Clara,,CA
,Santa Cruz,,CA
,Santa Fe,Santa Fe County (NM),NM
,Santa Fe,,NM
,Santa Fe Springs,,CA
,Santa Maria,Santa Barbara County (CA),CA
,Santa Maria,,CA
,Santa Nella,,CA
,Santa Rosa,Guadalupe County (NM),NM
,Santa Rosa,,CA
,Santa Rosa,,NM
,Santee,Orangeburg County (SC),SC
,Santee,,CA
,Santee,,SC
,Saraland,Mobile County (AL),AL
,Saraland,,AL
,Saranac Lake,,NY
,Sarasota,,FL
,Saratoga Springs,,NY
,Saugerties,,NY
,Saugus,,MA
,Sauk Centre,,MN
,Sauk Rapids,,MN
,Sault Sainte Marie,,MI
,Savannah,,GA
,Sayreville,,NJ
,Scarborough,,ME
,Schaumberg,,IL
,Schaumburg,Cook County (IL),IL
,Schaumburg,,IL
,Schenectady,,NY
,Schertz,,TX
,Scott,,LA
,Scott City,,KS
,Scotts Valley,,CA
,Scottsbluff,,NE
,Scottsboro,,AL
,Scottsdale,,AZ
,Scranton,,PA
,SeaTac,,WA
,Seabrook,Harris County (TX),TX
,Seabrook,,TX
,Seacacus,,NJ
,Seaford,,DE
,Seagoville,,TX
,Sealy,,TX
,Searcy,White County (AR),AR
,Searcy,,AR
,Seaside,,CA
,Seaside,,OR
,Seaside Heights,Ocean County (NJ),NJ
,Seaside Heights,,NJ
,Seatac,,WA
,Seattle,King County (WA),WA
,Seattle,,WA
,Sebring,,FL
,Secaucus,Hudson County (NJ),NJ
,Secaucus,,NJ
,Sedona,,AZ
,Seekonk,,MA
,Seguin,,TX
,Selinsgrove,,PA
,Selma,,CA
,Seminole,,TX
,Senatobia,,MS
,Sepulveda,,CA
,Sequim,,WA
,Sergeant Bluff,,IA
,Sevierville,,TN
,Seymour,,IN
,Shakopee,Scott County (MN),MN
,Shallotte,Brunswick County (NC),NC
,Shamokin Dam,,PA
,Shamrock,Wheeler County (TX),TX
,Sharon,,CT
,Sharonville,,OH
,Shartlesville,,PA
,Shawano,,WI
,Shawnee,,OK
,Sheffield,,AL
,Shelburne,,VT
,Shelby,,NC
,Shelby Township,,MI
,Shelbyville,,IN
,Shelbyville,,KY
,Sheldon,,IA
,Shenandoah,,TX
,Shepherdsville,,KY
,Sheridan,,CO
,Sheridan,,WY
,Sherman,Grayson County (TX),TX
,Sherman,,TX
,Sherrill,,NY
,Sherwood,,AR
,Sherwood,,OR
,Show Low,,AZ
,Shreveport,Caddo Parish (LA),LA
,Shreveport,,LA
,Shrewsbury,,MA
,Sicklerville,,NJ
,Sidney,,MT
,Sidney,,OH
,Sierra Vista,,AZ
,Signal Hill,Los Angeles County (CA),CA
,Siloam Springs,,AR
,Silver City,Grant County (NM),NM
,Silver Spring,Montgomery County (MD),MD
,Silver Spring,,MD
,Silver Springs,,FL
,Silverthorne,,CO
,Simi Valley,,CA
,Singer Island,,FL
,Sioux Center,,IA
,Sioux City,Woodbury County (IA),IA
,Sioux City,,IA
,Sioux Falls,,SD
,Sisters,,OR
,Skippers,,VA
,Skokie,Cook County (IL),IL
,Slidell,,LA
,Sloan,,IA
,Smithfield,,NC
,Smithfield,,RI
,Smithtown,,NY
,Smyrna,,DE
,Smyrna,,GA
,Smyrna,,TN
,Sneads Ferry,,NC
,Snellville,,GA
,Snowflake,,AZ
,Socorro,Socorro County (NM),NM
,Socorro,,NM
,Solvang,,CA
,Somerset,Bristol County (MA),MA
,Somerset,Somerset County (NJ),NJ
,Somerset,,NJ
,Somerset,,PA
,Somerville,,MA
,South Bend,St. Joseph County (IN),IN
,South Bend,,IN
,South Boston,,MA
,South Burlington,,VT
,South Charleston,,WV
,South El Monte,Los Angeles County (CA),CA
,South Haven,,MI
,South Hill,,VA
